              51837 	     0 ALifeBenchmark.NOP_0() 
              51838 	     1 ALifeBenchmark.NOP_1() 
              51839 	     0 ALifeBenchmark.NOP_0() 
              51840 	     1 ALifeBenchmark.NOP_1() 
              51841 	     5 ALifeBenchmark.IF_0() 
              51842 	     1 ALifeBenchmark.NOP_1() 
              51843 	     0 ALifeBenchmark.NOP_0() 
              51844 	     1 ALifeBenchmark.NOP_1() 
              51845 	     1 ALifeBenchmark.NOP_1() 
              51846 	    18 ALifeBenchmark.POP_C() 
              51847 	    17 ALifeBenchmark.POP_B() 
              51848 	    16 ALifeBenchmark.POP_A() 
              51849 	    23 ALifeBenchmark.RET() 
              51850 	     1 ALifeBenchmark.NOP_1() 
              51851 	     1 ALifeBenchmark.NOP_1() 
              51852 	     1 ALifeBenchmark.NOP_1() 
              51853 	     0 ALifeBenchmark.NOP_0() 
              51854 	     5 ALifeBenchmark.IF_0() 
              51855 	    17 ALifeBenchmark.POP_B() 
*STACK*
           51724           37609           51696              79*Registers*
a:            37610 	b:            51697 	c:               78 	d:                4 

----------
cedf4d3429538fcb7f395a81fe51f14ba1c55ca529349ce91b62c0651eff6750
cedf4d3429538fcb7f395a81fe51f14ba1c55ca529349ce91b62c0651eff6750
*Last Instruction*
           37026 	     0 ALifeBenchmark.NOP_0() 
*GENOME*
              36980 	     1 ALifeBenchmark.NOP_1() 
              36981 	     1 ALifeBenchmark.NOP_1() 
              36982 	     1 ALifeBenchmark.NOP_1() 
              36983 	     1 ALifeBenchmark.NOP_1() 
              36984 	    25 ALifeBenchmark.MOV_CD() 
              36985 	    28 ALifeBenchmark.ADR_BACK_A() 
              36986 	     0 ALifeBenchmark.NOP_0() 
              36987 	     0 ALifeBenchmark.NOP_0() 
              36988 	     0 ALifeBenchmark.NOP_0() 
              36989 	     0 ALifeBenchmark.NOP_0() 
              36990 	     7 ALifeBenchmark.SUB_AC() 
              36991 	    24 ALifeBenchmark.MOV_AB() 
              36992 	    29 ALifeBenchmark.ADR_FORW_A() 
              36993 	     0 ALifeBenchmark.NOP_0() 
              36994 	     0 ALifeBenchmark.NOP_0() 
              36995 	     0 ALifeBenchmark.NOP_0() 
              36996 	     1 ALifeBenchmark.NOP_1() 
              36997 	     8 ALifeBenchmark.INC_A() 
              36998 	     6 ALifeBenchmark.SUB_AB() 
              36999 	     1 ALifeBenchmark.NOP_1() 
              37000 	     1 ALifeBenchmark.NOP_1() 
              37001 	     0 ALifeBenchmark.NOP_0() 
              37002 	     1 ALifeBenchmark.NOP_1() 
              37003 	    30 ALifeBenchmark.MALLOC() 
              37004 	    22 ALifeBenchmark.CALL() 
              37005 	     0 ALifeBenchmark.NOP_0() 
              37006 	     0 ALifeBenchmark.NOP_0() 
              37007 	     1 ALifeBenchmark.NOP_1() 
              37008 	     1 ALifeBenchmark.NOP_1() 
              37009 	    31 ALifeBenchmark.DIVIDE() 
              37010 	    20 ALifeBenchmark.JMP() 
              37011 	     0 ALifeBenchmark.NOP_0() 
              37012 	     0 ALifeBenchmark.NOP_0() 
              37013 	     1 ALifeBenchmark.NOP_1() 
